drugbank_id,interactant_id,name,organism,known_action
DB00563,BE0002176,Methylenetetrahydrofolate reductase (NADPH),Humans,unknown
DB00563,BE0003559,"6-phosphogluconate dehydrogenase, decarboxylating",Humans,unknown
DB00563,BE0000700,"Folylpolyglutamate synthase, mitochondrial",Humans,unknown
DB00563,BE0000324,Thymidylate synthase,Humans,unknown
DB00563,BE0001240,Bifunctional purine biosynthesis protein ATIC,Humans,unknown
DB00563,BE0000265,Gamma-glutamyl hydrolase,Humans,unknown
DB00563,BE0002638,Cytochrome P450 3A4,Humans,no
DB00563,BE0010185,Carboxypeptidase G2,Pseudomonas sp. (strain RS-16),unknown
DB00564,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00564,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00564,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00564,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00564,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00564,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00564,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00564,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown
DB00564,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,no
DB00564,BE0004694,UDP-glucuronosyltransferase 1-6,Humans,unknown
DB00564,BE0004695,UDP-glucuronosyltransferase 1A7,Humans,unknown
DB00568,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00568,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00568,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00568,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00568,BE0003336,Cytochrome P450 2A6,Humans,unknown
DB00568,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00568,BE0002638,Cytochrome P450 3A4,Humans,no
DB00570,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00570,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00571,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00571,BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown
DB00571,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00571,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00571,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00571,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00571,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00571,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00574,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00574,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00574,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00574,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00574,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00574,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00574,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00575,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00575,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00575,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00575,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00575,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00576,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00577,BE0002351,Guanylate kinase,Humans,unknown
DB00577,BE0000514,Thymidine kinase,,unknown
DB00578,BE0000657,Cytosolic phospholipase A2,Humans,unknown
DB00580,BE0003538,UDP-glucuronosyltransferase 1A9,Humans,unknown
DB00580,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00580,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00582,BE0003609,Flavin-containing monooxygenase 1,Humans,unknown
DB00582,BE0003606,Flavin-containing monooxygenase 3,Humans,unknown
DB00582,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00582,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00582,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00582,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00582,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00582,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00582,BE0000017,Prostaglandin G/H synthase 1,Humans,unknown
DB00585,BE0002180,Cholinesterase,Humans,unknown
DB00586,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00586,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00586,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00586,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00586,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown
DB00586,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00586,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00586,BE0003611,Cytochrome P450 2C18,Humans,unknown
DB00586,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00586,BE0003677,UDP-glucuronosyltransferase 1A3,Humans,unknown
DB00586,BE0003538,UDP-glucuronosyltransferase 1A9,Humans,unknown
DB00586,BE0003681,UDP-glucuronosyltransferase 2B4,Humans,unknown
DB00586,BE0000248,Polyunsaturated fatty acid 5-lipoxygenase,Humans,unknown
DB00586,BE0001640,"Phospholipase A2, membrane associated",Humans,unknown
DB00588,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00588,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00588,BE0002887,Cytochrome P450 2C8,Humans,no
DB00588,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00589,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00590,BE0002638,Cytochrome P450 3A4,Humans,no
DB00590,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00590,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00590,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00591,BE0002638,Cytochrome P450 3A4,Humans,no
DB00592,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00593,BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown
DB00593,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00593,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00594,BE0000351,Diamine oxidase [copper-containing],Humans,unknown
DB00594,BE0004667,Amiloride-sensitive amine oxidase [copper-containing],Pig,unknown
DB00598,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00598,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00598,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,unknown
DB00598,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown
DB00598,BE0003538,UDP-glucuronosyltransferase 1A9,Humans,unknown
DB00599,BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown
DB00599,BE0003536,Cytochrome P450 2C19,Humans,no
DB00601,BE0002196,Amine oxidase [flavin-containing] B,Humans,no
DB00601,BE0002198,Amine oxidase [flavin-containing] A,Humans,no
DB00602,BE0002638,Cytochrome P450 3A4,Humans,no
DB00602,BE0002363,Cytochrome P450 2D6,Humans,no
DB00602,BE0003533,Cytochrome P450 2E1,Humans,no
DB00603,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00603,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00603,BE0000059,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,Humans,unknown
DB00603,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00603,BE0004760,Cytochrome P450 3A1,Rat,unknown
DB00604,BE0003336,Cytochrome P450 2A6,Humans,unknown
DB00604,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00604,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00604,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00604,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00604,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00604,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00604,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00604,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00605,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00607,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00607,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00608,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00608,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00608,BE0002362,Cytochrome P450 3A5,Humans,no
DB00608,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00608,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00612,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00613,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00613,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00613,BE0001111,Cytochrome P450 1B1,Humans,unknown
DB00613,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00613,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00614,BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown
DB00614,BE0002196,Amine oxidase [flavin-containing] B,Humans,unknown
DB00615,BE0003536,Cytochrome P450 2C19,Humans,no
DB00615,BE0003549,Cytochrome P450 2B6,Humans,no
DB00615,BE0002887,Cytochrome P450 2C8,Humans,no
DB00615,BE0002793,Cytochrome P450 2C9,Humans,no
DB00615,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00617,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00617,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00617,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00617,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00619,BE0002638,Cytochrome P450 3A4,Humans,no
DB00619,BE0002362,Cytochrome P450 3A5,Humans,no
DB00619,BE0003612,Cytochrome P450 3A7,Humans,no
DB00619,BE0002433,Cytochrome P450 1A2,Humans,no
DB00619,BE0002793,Cytochrome P450 2C9,Humans,no
DB00619,BE0002363,Cytochrome P450 2D6,Humans,no
DB00619,BE0003536,Cytochrome P450 2C19,Humans,no
DB00619,BE0002887,Cytochrome P450 2C8,Humans,no
DB00620,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00620,BE0000262,Prostaglandin G/H synthase 2,Humans,unknown
DB00620,BE0002180,Cholinesterase,Humans,unknown
DB00620,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00620,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00621,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00622,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00622,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00622,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00622,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00622,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00622,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00622,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00622,BE0002793,Cytochrome P450 2C9,Humans,no
DB00623,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00623,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00624,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00624,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00624,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00624,BE0003550,Cytochrome P450 3A43,Humans,unknown
DB00624,BE0002090,Aromatase,Humans,unknown
DB00624,BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown
DB00624,BE0003537,"Cholesterol side-chain cleavage enzyme, mitochondrial",Humans,unknown
DB00624,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00624,BE0001111,Cytochrome P450 1B1,Humans,unknown
DB00624,BE0003534,Cytochrome P450 2A13,Humans,unknown
DB00624,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00624,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00624,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00624,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00625,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00625,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00625,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00625,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00625,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00625,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00625,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00625,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00625,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00625,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,no
DB00627,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00627,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00627,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00628,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00629,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00631,BE0002804,Deoxycytidine kinase,Humans,unknown
DB00633,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00633,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00633,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00633,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00635,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00635,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00635,BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown
DB00635,BE0003336,Cytochrome P450 2A6,Humans,unknown
DB00635,BE0001111,Cytochrome P450 1B1,Humans,unknown
DB00635,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00635,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00635,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00635,BE0000329,11-beta-hydroxysteroid dehydrogenase 1,Humans,unknown
DB00635,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00636,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00636,BE0000421,Cytochrome P450 4A11,Humans,unknown
DB00636,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00636,BE0002189,Glutathione S-transferase A2,Humans,unknown
DB00636,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00637,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00637,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00637,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00637,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00637,BE0003683,Cytochrome P450 2J2,Humans,unknown
DB00640,BE0001262,Adenylate kinase isoenzyme 1,Humans,unknown
DB00640,BE0003106,Nucleoside diphosphate kinase A,Humans,unknown
DB00640,BE0003281,Nucleoside diphosphate kinase B,Humans,unknown
DB00640,BE0000250,Purine nucleoside phosphorylase,Humans,unknown
DB00640,BE0002204,Xanthine dehydrogenase/oxidase,Humans,unknown
DB00640,BE0002214,Adenosine deaminase,Humans,unknown
DB00640,BE0003540,Adenosine kinase,Humans,unknown
DB00641,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00641,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00641,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00641,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00641,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00641,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00641,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,unknown
DB00641,BE0003677,UDP-glucuronosyltransferase 1A3,Humans,unknown
DB00641,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown
DB00641,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00641,BE0004712,Cocaine esterase,Humans,unknown
DB00641,BE0002705,Liver carboxylesterase 1,Humans,unknown
DB00642,BE0001204,Equilibrative nucleoside transporter 1,Humans,no
DB00642,BE0002804,Deoxycytidine kinase,Humans,no
DB00643,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00643,BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown
DB00647,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00647,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00647,BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown
DB00647,BE0003681,UDP-glucuronosyltransferase 2B4,Humans,unknown
DB00648,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00648,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00648,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00654,BE0009756,Corneal esterases,Humans,unknown
DB00655,BE0002638,Cytochrome P450 3A4,Humans,no
DB00655,BE0001111,Cytochrome P450 1B1,Humans,unknown
DB00655,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00655,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00655,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00655,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00655,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00655,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00656,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00656,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00656,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00656,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00661,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00661,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00661,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00661,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00661,BE0003611,Cytochrome P450 2C18,Humans,unknown
DB00661,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00661,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00661,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00661,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00661,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00663,BE0002638,Cytochrome P450 3A4,Humans,no
DB00665,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00665,BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown
DB00668,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00668,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00668,BE0002089,Catechol O-methyltransferase,Humans,no
DB00668,BE0004909,Monoamine oxidase,Humans,unknown
DB00669,BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown
DB00672,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00672,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00672,BE0000017,Prostaglandin G/H synthase 1,Humans,unknown
DB00673,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00673,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00673,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00674,BE0002638,Cytochrome P450 3A4,Humans,no
DB00674,BE0002363,Cytochrome P450 2D6,Humans,no
DB00675,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00675,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00675,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00675,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00675,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00675,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00675,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00675,BE0003543,Cytochrome P450 1A1,Humans,unknown
DB00675,BE0001111,Cytochrome P450 1B1,Humans,unknown
DB00675,BE0003609,Flavin-containing monooxygenase 1,Humans,unknown
DB00675,BE0003606,Flavin-containing monooxygenase 3,Humans,unknown
DB00675,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00675,BE0002705,Liver carboxylesterase 1,Humans,unknown
DB00675,BE0002090,Aromatase,Humans,unknown
DB00675,BE0003336,Cytochrome P450 2A6,Humans,unknown
DB00675,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00675,BE0003678,UDP-glucuronosyltransferase 1A10,Humans,unknown
DB00675,BE0000927,Sulfotransferase 1A1,Humans,unknown
DB00675,BE0000886,Sulfotransferase 2A1,Humans,unknown
DB00675,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00675,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown
DB00675,BE0003680,UDP-glucuronosyltransferase 2B17,Humans,unknown
DB00675,BE0000951,Sulfotransferase 1E1,Humans,unknown
DB00677,BE0002180,Cholinesterase,Humans,unknown
DB00678,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00678,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00678,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00678,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,unknown
DB00678,BE0003677,UDP-glucuronosyltransferase 1A3,Humans,unknown
DB00678,BE0003678,UDP-glucuronosyltransferase 1A10,Humans,unknown
DB00678,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown
DB00678,BE0003680,UDP-glucuronosyltransferase 2B17,Humans,unknown
DB00678,BE0002887,Cytochrome P450 2C8,Humans,no
DB00679,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00679,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00679,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00682,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00682,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00682,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00682,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00682,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00682,BE0003611,Cytochrome P450 2C18,Humans,unknown
DB00683,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00683,BE0003544,UDP-glucuronosyltransferase 1A4,Humans,no
DB00683,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00683,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00683,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,no
DB00683,BE0003681,UDP-glucuronosyltransferase 2B4,Humans,no
DB00685,BE0002433,Cytochrome P450 1A2,Humans,no
DB00687,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00687,BE0000131,11-beta-hydroxysteroid dehydrogenase type 2,Humans,unknown
DB00687,BE0000329,11-beta-hydroxysteroid dehydrogenase 1,Humans,unknown
DB00688,BE0004695,UDP-glucuronosyltransferase 1A7,Humans,unknown
DB00688,BE0004694,UDP-glucuronosyltransferase 1-6,Humans,unknown
DB00688,BE0003538,UDP-glucuronosyltransferase 1A9,Humans,unknown
DB00688,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown
DB00688,BE0003682,UDP-glucuronosyltransferase 1A8,Humans,unknown
DB00688,BE0003678,UDP-glucuronosyltransferase 1A10,Humans,unknown
DB00688,BE0002705,Liver carboxylesterase 1,Humans,unknown
DB00688,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00688,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00688,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00688,BE0009693,Carboxylic ester hydrolase,Humans,unknown
DB00688,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,unknown
DB00690,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00690,BE0003533,Cytochrome P450 2E1,Humans,unknown
DB00690,BE0003336,Cytochrome P450 2A6,Humans,unknown
DB00694,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00694,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00694,BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown
DB00694,BE0001111,Cytochrome P450 1B1,Humans,unknown
DB00694,BE0000747,Aldo-keto reductase family 1 member B1,Humans,unknown
DB00694,BE0003074,Carbonyl reductase [NADPH] 1,Humans,unknown
DB00694,BE0004771,Carbonyl reductase [NADPH] 3,Humans,unknown
DB00695,BE0003559,"6-phosphogluconate dehydrogenase, decarboxylating",Humans,unknown
DB00695,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,no
DB00696,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00697,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00698,BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown
DB00699,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00700,BE0003542,"Cytochrome P450 11B2, mitochondrial",Humans,unknown
DB00700,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00700,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00701,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00701,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00701,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00701,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00701,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00701,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00702,BE0002639,Pancreatic alpha-amylase,Humans,unknown
DB00704,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,unknown
DB00705,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00705,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00705,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00705,BE0003612,Cytochrome P450 3A7,Humans,unknown
DB00705,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00705,BE0003536,Cytochrome P450 2C19,Humans,unknown
DB00706,BE0002363,Cytochrome P450 2D6,Humans,unknown
DB00706,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00708,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00709,BE0002804,Deoxycytidine kinase,Humans,unknown
DB00709,BE0000637,UMP-CMP kinase,Humans,unknown
DB00709,BE0004454,Phosphoglycerate kinase 1,Humans,unknown
DB00709,BE0003106,Nucleoside diphosphate kinase A,Humans,unknown
DB00709,BE0003281,Nucleoside diphosphate kinase B,Humans,unknown
DB00709,BE0000615,Choline-phosphate cytidylyltransferase A,Humans,unknown
DB00709,BE0004773,Ethanolamine-phosphate cytidylyltransferase,Humans,unknown
DB00709,BE0004774,"5'(3')-deoxyribonucleotidase, cytosolic type",Humans,unknown
DB00711,BE0002180,Cholinesterase,Humans,unknown
DB00712,BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown
DB00712,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,unknown
DB00712,BE0003677,UDP-glucuronosyltransferase 1A3,Humans,unknown
DB00712,BE0003538,UDP-glucuronosyltransferase 1A9,Humans,unknown
DB00712,BE0003681,UDP-glucuronosyltransferase 2B4,Humans,unknown
DB00712,BE0002793,Cytochrome P450 2C9,Humans,unknown
DB00714,BE0002089,Catechol O-methyltransferase,Humans,unknown
DB00714,BE0000927,Sulfotransferase 1A1,Humans,unknown
DB00714,BE0009673,Sulfotransferase 1A2,Humans,unknown
DB00714,BE0004767,Sulfotransferase 1A3,Humans,unknown
DB00714,BE0000951,Sulfotransferase 1E1,Humans,unknown
DB00714,BE0002561,Sulfotransferase 1B1,Humans,unknown
DB00714,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00714,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB00714,BE0002638,Cytochrome P450 3A4,Humans,unknown
DB00714,BE0002362,Cytochrome P450 3A5,Humans,unknown
DB00714,BE0009758,UDP-glucuronosyltransferases (UGTs),Humans,unknown
DB00715,BE0003549,Cytochrome P450 2B6,Humans,unknown
DB00715,BE0002433,Cytochrome P450 1A2,Humans,unknown
DB00715,BE0002638,Cytochrome P450 3A4,Humans,no
DB00715,BE0003536,Cytochrome P450 2C19,Humans,unknown
