drugbank_id,interactant_id,polypeptide_id,synonym
DB00571,BE0003647,O15244,OCT2
DB00571,BE0003647,O15244,Organic cation transporter 2
DB00571,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00571,BE0001032,P08183,MDR1
DB00571,BE0001032,P08183,Multidrug resistance protein 1
DB00571,BE0001032,P08183,P-glycoprotein 1
DB00571,BE0001032,P08183,PGY1
DB00571,BE0001032,P08183,Phospholipid transporter ABCB1
DB00572,BE0000703,O95342,7.6.2.-
DB00572,BE0000703,O95342,ATP-binding cassette sub-family B member 11
DB00572,BE0000703,O95342,BSEP
DB00575,BE0003650,O75751,EMT
DB00575,BE0003650,O75751,EMTH
DB00575,BE0003650,O75751,Extraneuronal monoamine transporter
DB00575,BE0003650,O75751,OCT3
DB00575,BE0003650,O75751,Organic cation transporter 3
DB00575,BE0000106,O76082,High-affinity sodium-dependent carnitine cotransporter
DB00575,BE0000106,O76082,OCTN2
DB00575,BE0000106,O76082,Solute carrier family 22 member 5
DB00575,BE0000757,Q9H015,Ergothioneine transporter
DB00575,BE0000757,Q9H015,ET transporter
DB00575,BE0000757,Q9H015,ETT
DB00575,BE0000757,Q9H015,ETTh
DB00575,BE0000757,Q9H015,OCTN1
DB00575,BE0000757,Q9H015,Organic cation/carnitine transporter 1
DB00575,BE0000757,Q9H015,UT2H
DB00577,BE0001018,P46059,Intestinal H(+)/peptide cotransporter
DB00577,BE0001018,P46059,"Oligopeptide transporter, small intestine isoform"
DB00577,BE0001018,P46059,PEPT1
DB00577,BE0001018,P46059,Peptide transporter 1
DB00577,BE0001134,Q16348,Kidney H(+)/peptide cotransporter
DB00577,BE0001134,Q16348,"Oligopeptide transporter, kidney isoform"
DB00577,BE0001134,Q16348,PEPT2
DB00577,BE0001134,Q16348,Peptide transporter 2
DB00577,BE0003645,Q8TCC7,hOAT3
DB00577,BE0003645,Q8TCC7,OAT3
DB00577,BE0003645,Q8TCC7,Organic anion/dicarboxylate exchanger
DB00577,BE0003645,Q8TCC7,Solute carrier family 22 member 8
DB00577,BE0001066,Q4U2R8,hOAT1
DB00577,BE0001066,Q4U2R8,hPAHT
DB00577,BE0001066,Q4U2R8,hROAT1
DB00577,BE0001066,Q4U2R8,OAT1
DB00577,BE0001066,Q4U2R8,Organic anion transporter 1
DB00577,BE0001066,Q4U2R8,PAH transporter
DB00577,BE0001066,Q4U2R8,PAHT
DB00577,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00577,BE0000423,Q9UN76,Amino acid transporter ATB0+
DB00577,BE0000423,Q9UN76,Solute carrier family 6 member 14
DB00577,BE0003643,Q12908,Apical sodium-dependent bile acid transporter
DB00577,BE0003643,Q12908,ASBT
DB00577,BE0003643,Q12908,IBAT
DB00577,BE0003643,Q12908,Ileal Na(+)/bile acid cotransporter
DB00577,BE0003643,Q12908,Ileal sodium-dependent bile acid transporter
DB00577,BE0003643,Q12908,ISBT
DB00577,BE0003643,Q12908,Na(+)-dependent ileal bile acid transporter
DB00577,BE0003643,Q12908,NTCP2
DB00577,BE0003643,Q12908,"Sodium/taurocholate cotransporting polypeptide, ileal"
DB00577,BE0003643,Q12908,Solute carrier family 10 member 2
DB00578,BE0001066,Q4U2R8,hOAT1
DB00578,BE0001066,Q4U2R8,hPAHT
DB00578,BE0001066,Q4U2R8,hROAT1
DB00578,BE0001066,Q4U2R8,OAT1
DB00578,BE0001066,Q4U2R8,Organic anion transporter 1
DB00578,BE0001066,Q4U2R8,PAH transporter
DB00578,BE0001066,Q4U2R8,PAHT
DB00578,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00583,BE0000757,Q9H015,Ergothioneine transporter
DB00583,BE0000757,Q9H015,ET transporter
DB00583,BE0000757,Q9H015,ETT
DB00583,BE0000757,Q9H015,ETTh
DB00583,BE0000757,Q9H015,OCTN1
DB00583,BE0000757,Q9H015,Organic cation/carnitine transporter 1
DB00583,BE0000757,Q9H015,UT2H
DB00583,BE0001004,Q9Y6L6,Liver-specific organic anion transporter 1
DB00583,BE0001004,Q9Y6L6,LST-1
DB00583,BE0001004,Q9Y6L6,LST1
DB00583,BE0001004,Q9Y6L6,OATP-2
DB00583,BE0001004,Q9Y6L6,OATP-C
DB00583,BE0001004,Q9Y6L6,OATP1B1
DB00583,BE0001004,Q9Y6L6,OATP2
DB00583,BE0001004,Q9Y6L6,OATPC
DB00583,BE0001004,Q9Y6L6,Organic anion transporter SLC21A6
DB00583,BE0001004,Q9Y6L6,SLC21A6
DB00583,BE0001004,Q9Y6L6,SLCO1B1
DB00583,BE0001004,Q9Y6L6,Sodium-independent organic anion-transporting polypeptide 2
DB00583,BE0001004,Q9Y6L6,Solute carrier family 21 member 6
DB00583,BE0000106,O76082,High-affinity sodium-dependent carnitine cotransporter
DB00583,BE0000106,O76082,OCTN2
DB00583,BE0000106,O76082,Solute carrier family 22 member 5
DB00583,BE0003669,Q86VW1,Carnitine transporter 2
DB00583,BE0003669,Q86VW1,CT2
DB00583,BE0003669,Q86VW1,Flipt 2
DB00583,BE0003669,Q86VW1,FLIPT2
DB00583,BE0003669,Q86VW1,Fly-like putative transporter 2
DB00583,BE0003669,Q86VW1,OCT6
DB00583,BE0003669,Q86VW1,Organic cation transporter OKB1
DB00583,BE0003669,Q86VW1,Organic cation/carnitine transporter 6
DB00583,BE0003645,Q8TCC7,hOAT3
DB00583,BE0003645,Q8TCC7,OAT3
DB00583,BE0003645,Q8TCC7,Organic anion/dicarboxylate exchanger
DB00583,BE0003645,Q8TCC7,Solute carrier family 22 member 8
DB00584,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00584,BE0001032,P08183,MDR1
DB00584,BE0001032,P08183,Multidrug resistance protein 1
DB00584,BE0001032,P08183,P-glycoprotein 1
DB00584,BE0001032,P08183,PGY1
DB00584,BE0001032,P08183,Phospholipid transporter ABCB1
DB00584,BE0001018,P46059,Intestinal H(+)/peptide cotransporter
DB00584,BE0001018,P46059,"Oligopeptide transporter, small intestine isoform"
DB00584,BE0001018,P46059,PEPT1
DB00584,BE0001018,P46059,Peptide transporter 1
DB00584,BE0001066,Q4U2R8,hOAT1
DB00584,BE0001066,Q4U2R8,hPAHT
DB00584,BE0001066,Q4U2R8,hROAT1
DB00584,BE0001066,Q4U2R8,OAT1
DB00584,BE0001066,Q4U2R8,Organic anion transporter 1
DB00584,BE0001066,Q4U2R8,PAH transporter
DB00584,BE0001066,Q4U2R8,PAHT
DB00584,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00584,BE0003645,Q8TCC7,hOAT3
DB00584,BE0003645,Q8TCC7,OAT3
DB00584,BE0003645,Q8TCC7,Organic anion/dicarboxylate exchanger
DB00584,BE0003645,Q8TCC7,Solute carrier family 22 member 8
DB00584,BE0003646,Q9Y694,hOAT2
DB00584,BE0003646,Q9Y694,NLT
DB00584,BE0003646,Q9Y694,Novel liver transporter
DB00584,BE0003646,Q9Y694,OAT2
DB00584,BE0003646,Q9Y694,Organic anion transporter 2
DB00584,BE0003642,P46721,OATP
DB00584,BE0003642,P46721,OATP-1
DB00584,BE0003642,P46721,OATP-A
DB00584,BE0003642,P46721,OATP1
DB00584,BE0003642,P46721,OATP1A2
DB00584,BE0003642,P46721,Organic anion-transporting polypeptide 1
DB00584,BE0003642,P46721,SLC21A3
DB00584,BE0003642,P46721,Sodium-independent organic anion transporter
DB00584,BE0003642,P46721,Solute carrier family 21 member 3
DB00585,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00585,BE0001032,P08183,MDR1
DB00585,BE0001032,P08183,Multidrug resistance protein 1
DB00585,BE0001032,P08183,P-glycoprotein 1
DB00585,BE0001032,P08183,PGY1
DB00585,BE0001032,P08183,Phospholipid transporter ABCB1
DB00586,BE0001066,Q4U2R8,hOAT1
DB00586,BE0001066,Q4U2R8,hPAHT
DB00586,BE0001066,Q4U2R8,hROAT1
DB00586,BE0001066,Q4U2R8,OAT1
DB00586,BE0001066,Q4U2R8,Organic anion transporter 1
DB00586,BE0001066,Q4U2R8,PAH transporter
DB00586,BE0001066,Q4U2R8,PAHT
DB00586,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00586,BE0001188,O15439,7.6.2.-
DB00586,BE0001188,O15439,7.6.2.2
DB00586,BE0001188,O15439,7.6.2.3
DB00586,BE0001188,O15439,MOAT-B
DB00586,BE0001188,O15439,MOATB
DB00586,BE0001188,O15439,MRP/cMOAT-related ABC transporter
DB00586,BE0001188,O15439,MRP4
DB00586,BE0001188,O15439,Multi-specific organic anion transporter B
DB00586,BE0001188,O15439,Multidrug resistance-associated protein 4
DB00586,BE0000785,P33527,7.6.2.2
DB00586,BE0000785,P33527,ATP-binding cassette sub-family C member 1
DB00586,BE0000785,P33527,Glutathione-S-conjugate-translocating ATPase ABCC1
DB00586,BE0000785,P33527,Leukotriene C(4) transporter
DB00586,BE0000785,P33527,LTC4 transporter
DB00586,BE0000785,P33527,MRP
DB00586,BE0000785,P33527,MRP1
DB00586,BE0003645,Q8TCC7,hOAT3
DB00586,BE0003645,Q8TCC7,OAT3
DB00586,BE0003645,Q8TCC7,Organic anion/dicarboxylate exchanger
DB00586,BE0003645,Q8TCC7,Solute carrier family 22 member 8
DB00586,BE0000879,Q9NSA0,OAT4
DB00586,BE0000879,Q9NSA0,Organic anion transporter 4
DB00586,BE0000879,Q9NSA0,Organic anion:dicarboxylate exchanger OAT4
DB00586,BE0003660,Q9NYB5,OAT-RP-5
DB00586,BE0003660,Q9NYB5,OATP-14
DB00586,BE0003660,Q9NYB5,OATP-F
DB00586,BE0003660,Q9NYB5,OATP-RP5
DB00586,BE0003660,Q9NYB5,OATP14
DB00586,BE0003660,Q9NYB5,OATP1C1
DB00586,BE0003660,Q9NYB5,OATPF
DB00586,BE0003660,Q9NYB5,Organic anion transporter 1C1
DB00586,BE0003660,Q9NYB5,Organic anion transporter F
DB00586,BE0003660,Q9NYB5,Organic anion transporter polypeptide-related protein 5
DB00586,BE0003660,Q9NYB5,Organic anion-transporting polypeptide 14
DB00586,BE0003660,Q9NYB5,SLC21A14
DB00586,BE0003660,Q9NYB5,Solute carrier family 21 member 14
DB00586,BE0003660,Q9NYB5,Thyroxine transporter
DB00586,BE0001004,Q9Y6L6,Liver-specific organic anion transporter 1
DB00586,BE0001004,Q9Y6L6,LST-1
DB00586,BE0001004,Q9Y6L6,LST1
DB00586,BE0001004,Q9Y6L6,OATP-2
DB00586,BE0001004,Q9Y6L6,OATP-C
DB00586,BE0001004,Q9Y6L6,OATP1B1
DB00586,BE0001004,Q9Y6L6,OATP2
DB00586,BE0001004,Q9Y6L6,OATPC
DB00586,BE0001004,Q9Y6L6,Organic anion transporter SLC21A6
DB00586,BE0001004,Q9Y6L6,SLC21A6
DB00586,BE0001004,Q9Y6L6,SLCO1B1
DB00586,BE0001004,Q9Y6L6,Sodium-independent organic anion-transporting polypeptide 2
DB00586,BE0001004,Q9Y6L6,Solute carrier family 21 member 6
DB00586,BE0000703,O95342,7.6.2.-
DB00586,BE0000703,O95342,ATP-binding cassette sub-family B member 11
DB00586,BE0000703,O95342,BSEP
DB00586,BE0002083,P35499,SkM1
DB00586,BE0002083,P35499,Sodium channel protein skeletal muscle subunit alpha
DB00586,BE0002083,P35499,Sodium channel protein type IV subunit alpha
DB00586,BE0002083,P35499,Voltage-gated sodium channel subunit alpha Nav1.4
DB00586,BE0000353,P78348,ACCN2
DB00586,BE0000353,P78348,"Amiloride-sensitive cation channel 2, neuronal"
DB00586,BE0000353,P78348,ASIC1
DB00586,BE0000353,P78348,BNAC2
DB00586,BE0000353,P78348,Brain sodium channel 2
DB00586,BE0000897,O43526,KQT-like 2
DB00586,BE0000897,O43526,Neuroblastoma-specific potassium channel subunit alpha KvLQT2
DB00586,BE0000897,O43526,Voltage-gated potassium channel subunit Kv7.2
DB00586,BE0002398,O43525,KQT-like 3
DB00586,BE0002398,O43525,Potassium channel subunit alpha KvLQT3
DB00586,BE0002398,O43525,Voltage-gated potassium channel subunit Kv7.3
DB00586,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00586,BE0001032,P08183,MDR1
DB00586,BE0001032,P08183,Multidrug resistance protein 1
DB00586,BE0001032,P08183,P-glycoprotein 1
DB00586,BE0001032,P08183,PGY1
DB00586,BE0001032,P08183,Phospholipid transporter ABCB1
DB00588,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00588,BE0001032,P08183,MDR1
DB00588,BE0001032,P08183,Multidrug resistance protein 1
DB00588,BE0001032,P08183,P-glycoprotein 1
DB00588,BE0001032,P08183,PGY1
DB00588,BE0001032,P08183,Phospholipid transporter ABCB1
DB00588,BE0001004,Q9Y6L6,Liver-specific organic anion transporter 1
DB00588,BE0001004,Q9Y6L6,LST-1
DB00588,BE0001004,Q9Y6L6,LST1
DB00588,BE0001004,Q9Y6L6,OATP-2
DB00588,BE0001004,Q9Y6L6,OATP-C
DB00588,BE0001004,Q9Y6L6,OATP1B1
DB00588,BE0001004,Q9Y6L6,OATP2
DB00588,BE0001004,Q9Y6L6,OATPC
DB00588,BE0001004,Q9Y6L6,Organic anion transporter SLC21A6
DB00588,BE0001004,Q9Y6L6,SLC21A6
DB00588,BE0001004,Q9Y6L6,SLCO1B1
DB00588,BE0001004,Q9Y6L6,Sodium-independent organic anion-transporting polypeptide 2
DB00588,BE0001004,Q9Y6L6,Solute carrier family 21 member 6
DB00590,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00590,BE0001032,P08183,MDR1
DB00590,BE0001032,P08183,Multidrug resistance protein 1
DB00590,BE0001032,P08183,P-glycoprotein 1
DB00590,BE0001032,P08183,PGY1
DB00590,BE0001032,P08183,Phospholipid transporter ABCB1
DB00590,BE0003648,O15245,hOCT1
DB00590,BE0003648,O15245,OCT1
DB00590,BE0003648,O15245,Organic cation transporter 1
DB00594,BE0003647,O15244,hOCT2
DB00594,BE0003647,O15244,OCT2
DB00594,BE0003647,O15244,Organic cation transporter 2
DB00594,BE0000757,Q9H015,Ergothioneine transporter
DB00594,BE0000757,Q9H015,ET transporter
DB00594,BE0000757,Q9H015,ETT
DB00594,BE0000757,Q9H015,ETTh
DB00594,BE0000757,Q9H015,OCTN1
DB00594,BE0000757,Q9H015,Organic cation/carnitine transporter 1
DB00594,BE0000757,Q9H015,UT2H
DB00595,BE0001066,Q4U2R8,hOAT1
DB00595,BE0001066,Q4U2R8,hPAHT
DB00595,BE0001066,Q4U2R8,hROAT1
DB00595,BE0001066,Q4U2R8,OAT1
DB00595,BE0001066,Q4U2R8,Organic anion transporter 1
DB00595,BE0001066,Q4U2R8,PAH transporter
DB00595,BE0001066,Q4U2R8,PAHT
DB00595,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00595,BE0003645,Q8TCC7,hOAT3
DB00595,BE0003645,Q8TCC7,OAT3
DB00595,BE0003645,Q8TCC7,Organic anion/dicarboxylate exchanger
DB00595,BE0003645,Q8TCC7,Solute carrier family 22 member 8
DB00595,BE0000879,Q9NSA0,OAT4
DB00595,BE0000879,Q9NSA0,Organic anion transporter 4
DB00595,BE0000879,Q9NSA0,Organic anion:dicarboxylate exchanger OAT4
DB00595,BE0003646,Q9Y694,hOAT2
DB00595,BE0003646,Q9Y694,NLT
DB00595,BE0003646,Q9Y694,Novel liver transporter
DB00595,BE0003646,Q9Y694,OAT2
DB00595,BE0003646,Q9Y694,Organic anion transporter 2
DB00598,BE0002369,Q2M3G0,ABCB5 P-gp
DB00598,BE0002369,Q2M3G0,P-glycoprotein ABCB5
DB00601,BE0001066,Q4U2R8,hOAT1
DB00601,BE0001066,Q4U2R8,hPAHT
DB00601,BE0001066,Q4U2R8,hROAT1
DB00601,BE0001066,Q4U2R8,OAT1
DB00601,BE0001066,Q4U2R8,Organic anion transporter 1
DB00601,BE0001066,Q4U2R8,PAH transporter
DB00601,BE0001066,Q4U2R8,PAHT
DB00601,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00601,BE0003645,Q8TCC7,hOAT3
DB00601,BE0003645,Q8TCC7,OAT3
DB00601,BE0003645,Q8TCC7,Organic anion/dicarboxylate exchanger
DB00601,BE0003645,Q8TCC7,Solute carrier family 22 member 8
DB00602,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00602,BE0001032,P08183,MDR1
DB00602,BE0001032,P08183,Multidrug resistance protein 1
DB00602,BE0001032,P08183,P-glycoprotein 1
DB00602,BE0001032,P08183,PGY1
DB00602,BE0001032,P08183,Phospholipid transporter ABCB1
DB00602,BE0000785,P33527,7.6.2.2
DB00602,BE0000785,P33527,ATP-binding cassette sub-family C member 1
DB00602,BE0000785,P33527,Glutathione-S-conjugate-translocating ATPase ABCC1
DB00602,BE0000785,P33527,Leukotriene C(4) transporter
DB00602,BE0000785,P33527,LTC4 transporter
DB00602,BE0000785,P33527,MRP
DB00602,BE0000785,P33527,MRP1
DB00602,BE0001069,Q92887,7.6.2.-
DB00602,BE0001069,Q92887,7.6.2.2
DB00602,BE0001069,Q92887,7.6.2.3
DB00602,BE0001069,Q92887,Canalicular multidrug resistance protein
DB00602,BE0001069,Q92887,Canalicular multispecific organic anion transporter 1
DB00602,BE0001069,Q92887,CMOAT
DB00602,BE0001069,Q92887,CMOAT1
DB00602,BE0001069,Q92887,CMRP
DB00602,BE0001069,Q92887,MRP2
DB00602,BE0001069,Q92887,Multidrug resistance-associated protein 2
DB00602,BE0001067,Q9UNQ0,7.6.2.2
DB00602,BE0001067,Q9UNQ0,ABCP
DB00602,BE0001067,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00602,BE0001067,Q9UNQ0,BCRP
DB00602,BE0001067,Q9UNQ0,BCRP1
DB00602,BE0001067,Q9UNQ0,Breast cancer resistance protein
DB00602,BE0001067,Q9UNQ0,CDw338
DB00602,BE0001067,Q9UNQ0,Mitoxantrone resistance-associated protein
DB00602,BE0001067,Q9UNQ0,MXR
DB00602,BE0001067,Q9UNQ0,Placenta-specific ATP-binding cassette transporter
DB00602,BE0001067,Q9UNQ0,Urate exporter
DB00602,BE0001004,Q9Y6L6,Liver-specific organic anion transporter 1
DB00602,BE0001004,Q9Y6L6,LST-1
DB00602,BE0001004,Q9Y6L6,LST1
DB00602,BE0001004,Q9Y6L6,OATP-2
DB00602,BE0001004,Q9Y6L6,OATP-C
DB00602,BE0001004,Q9Y6L6,OATP1B1
DB00602,BE0001004,Q9Y6L6,OATP2
DB00602,BE0001004,Q9Y6L6,OATPC
DB00602,BE0001004,Q9Y6L6,Organic anion transporter SLC21A6
DB00602,BE0001004,Q9Y6L6,SLC21A6
DB00602,BE0001004,Q9Y6L6,SLCO1B1
DB00602,BE0001004,Q9Y6L6,Sodium-independent organic anion-transporting polypeptide 2
DB00602,BE0001004,Q9Y6L6,Solute carrier family 21 member 6
DB00602,BE0003659,Q9NPD5,Liver-specific organic anion transporter 2
DB00602,BE0003659,Q9NPD5,LST-2
DB00602,BE0003659,Q9NPD5,LST2
DB00602,BE0003659,Q9NPD5,OATP-8
DB00602,BE0003659,Q9NPD5,OATP1B3
DB00602,BE0003659,Q9NPD5,OATP8
DB00602,BE0003659,Q9NPD5,Organic anion transporter 8
DB00602,BE0003659,Q9NPD5,Organic anion-transporting polypeptide 8
DB00602,BE0003659,Q9NPD5,SLC21A8
DB00602,BE0003659,Q9NPD5,Solute carrier family 21 member 8
DB00603,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00603,BE0001032,P08183,MDR1
DB00603,BE0001032,P08183,Multidrug resistance protein 1
DB00603,BE0001032,P08183,P-glycoprotein 1
DB00603,BE0001032,P08183,PGY1
DB00603,BE0001032,P08183,Phospholipid transporter ABCB1
DB00605,BE0001066,Q4U2R8,hOAT1
DB00605,BE0001066,Q4U2R8,hPAHT
DB00605,BE0001066,Q4U2R8,hROAT1
DB00605,BE0001066,Q4U2R8,OAT1
DB00605,BE0001066,Q4U2R8,Organic anion transporter 1
DB00605,BE0001066,Q4U2R8,PAH transporter
DB00605,BE0001066,Q4U2R8,PAHT
DB00605,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00606,BE0001066,Q4U2R8,hOAT1
DB00606,BE0001066,Q4U2R8,hPAHT
DB00606,BE0001066,Q4U2R8,hROAT1
DB00606,BE0001066,Q4U2R8,OAT1
DB00606,BE0001066,Q4U2R8,Organic anion transporter 1
DB00606,BE0001066,Q4U2R8,PAH transporter
DB00606,BE0001066,Q4U2R8,PAHT
DB00606,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00607,BE0001066,Q4U2R8,hOAT1
DB00607,BE0001066,Q4U2R8,hPAHT
DB00607,BE0001066,Q4U2R8,hROAT1
DB00607,BE0001066,Q4U2R8,OAT1
DB00607,BE0001066,Q4U2R8,Organic anion transporter 1
DB00607,BE0001066,Q4U2R8,PAH transporter
DB00607,BE0001066,Q4U2R8,PAHT
DB00607,BE0001066,Q4U2R8,Renal organic anion transporter 1
DB00608,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00608,BE0001032,P08183,MDR1
DB00608,BE0001032,P08183,Multidrug resistance protein 1
DB00608,BE0001032,P08183,P-glycoprotein 1
DB00608,BE0001032,P08183,PGY1
DB00608,BE0001032,P08183,Phospholipid transporter ABCB1
DB00612,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00612,BE0001032,P08183,MDR1
DB00612,BE0001032,P08183,Multidrug resistance protein 1
DB00612,BE0001032,P08183,P-glycoprotein 1
DB00612,BE0001032,P08183,PGY1
DB00612,BE0001032,P08183,Phospholipid transporter ABCB1
DB00613,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00613,BE0001032,P08183,MDR1
DB00613,BE0001032,P08183,Multidrug resistance protein 1
DB00613,BE0001032,P08183,P-glycoprotein 1
DB00613,BE0001032,P08183,PGY1
DB00613,BE0001032,P08183,Phospholipid transporter ABCB1
DB00615,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00615,BE0001032,P08183,MDR1
DB00615,BE0001032,P08183,Multidrug resistance protein 1
DB00615,BE0001032,P08183,P-glycoprotein 1
DB00615,BE0001032,P08183,PGY1
DB00615,BE0001032,P08183,Phospholipid transporter ABCB1
DB00619,BE0003648,O15245,hOCT1
DB00619,BE0003648,O15245,OCT1
DB00619,BE0003648,O15245,Organic cation transporter 1
DB00619,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00619,BE0001032,P08183,MDR1
DB00619,BE0001032,P08183,Multidrug resistance protein 1
DB00619,BE0001032,P08183,P-glycoprotein 1
DB00619,BE0001032,P08183,PGY1
DB00619,BE0001032,P08183,Phospholipid transporter ABCB1
DB00619,BE0003647,O15244,hOCT2
DB00619,BE0003647,O15244,OCT2
DB00619,BE0003647,O15244,Organic cation transporter 2
DB00619,BE0001067,Q9UNQ0,7.6.2.2
DB00619,BE0001067,Q9UNQ0,ABCP
DB00619,BE0001067,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00619,BE0001067,Q9UNQ0,BCRP
DB00619,BE0001067,Q9UNQ0,BCRP1
DB00619,BE0001067,Q9UNQ0,Breast cancer resistance protein
DB00619,BE0001067,Q9UNQ0,CDw338
DB00619,BE0001067,Q9UNQ0,Mitoxantrone resistance-associated protein
DB00619,BE0001067,Q9UNQ0,MXR
DB00619,BE0001067,Q9UNQ0,Placenta-specific ATP-binding cassette transporter
DB00619,BE0001067,Q9UNQ0,Urate exporter
DB00619,BE0003671,Q99758,7.6.2.1
DB00619,BE0003671,Q99758,ABC-C transporter
DB00619,BE0003671,Q99758,ABC3
DB00619,BE0003671,Q99758,ATP-binding cassette 3
DB00619,BE0003671,Q99758,ATP-binding cassette sub-family A member 3
DB00619,BE0003671,Q99758,ATP-binding cassette transporter 3
DB00619,BE0003671,Q99758,Xenobiotic-transporting ATPase ABCA3
DB00619,BE0000703,O95342,7.6.2.-
DB00619,BE0000703,O95342,ATP-binding cassette sub-family B member 11
DB00619,BE0000703,O95342,BSEP
DB00619,BE0001069,Q92887,7.6.2.-
DB00619,BE0001069,Q92887,7.6.2.2
DB00619,BE0001069,Q92887,7.6.2.3
DB00619,BE0001069,Q92887,Canalicular multidrug resistance protein
DB00619,BE0001069,Q92887,Canalicular multispecific organic anion transporter 1
DB00619,BE0001069,Q92887,CMOAT
DB00619,BE0001069,Q92887,CMOAT1
DB00619,BE0001069,Q92887,CMRP
DB00619,BE0001069,Q92887,MRP2
DB00619,BE0001069,Q92887,Multidrug resistance-associated protein 2
DB00619,BE0000785,P33527,7.6.2.2
DB00619,BE0000785,P33527,ATP-binding cassette sub-family C member 1
DB00619,BE0000785,P33527,Glutathione-S-conjugate-translocating ATPase ABCC1
DB00619,BE0000785,P33527,Leukotriene C(4) transporter
DB00619,BE0000785,P33527,LTC4 transporter
DB00619,BE0000785,P33527,MRP
DB00619,BE0000785,P33527,MRP1
DB00619,BE0000106,O76082,High-affinity sodium-dependent carnitine cotransporter
DB00619,BE0000106,O76082,OCTN2
DB00619,BE0000106,O76082,Solute carrier family 22 member 5
DB00619,BE0003659,Q9NPD5,Liver-specific organic anion transporter 2
DB00619,BE0003659,Q9NPD5,LST-2
DB00619,BE0003659,Q9NPD5,LST2
DB00619,BE0003659,Q9NPD5,OATP-8
DB00619,BE0003659,Q9NPD5,OATP1B3
DB00619,BE0003659,Q9NPD5,OATP8
DB00619,BE0003659,Q9NPD5,Organic anion transporter 8
DB00619,BE0003659,Q9NPD5,Organic anion-transporting polypeptide 8
DB00619,BE0003659,Q9NPD5,SLC21A8
DB00619,BE0003659,Q9NPD5,Solute carrier family 21 member 8
DB00619,BE0001188,O15439,7.6.2.-
DB00619,BE0001188,O15439,7.6.2.2
DB00619,BE0001188,O15439,7.6.2.3
DB00619,BE0001188,O15439,MOAT-B
DB00619,BE0001188,O15439,MOATB
DB00619,BE0001188,O15439,MRP/cMOAT-related ABC transporter
DB00619,BE0001188,O15439,MRP4
DB00619,BE0001188,O15439,Multi-specific organic anion transporter B
DB00619,BE0001188,O15439,Multidrug resistance-associated protein 4
DB00619,BE0003642,P46721,OATP
DB00619,BE0003642,P46721,OATP-1
DB00619,BE0003642,P46721,OATP-A
DB00619,BE0003642,P46721,OATP1
DB00619,BE0003642,P46721,OATP1A2
DB00619,BE0003642,P46721,Organic anion-transporting polypeptide 1
DB00619,BE0003642,P46721,SLC21A3
DB00619,BE0003642,P46721,Sodium-independent organic anion transporter
DB00619,BE0003642,P46721,Solute carrier family 21 member 3
DB00622,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00622,BE0001032,P08183,MDR1
DB00622,BE0001032,P08183,Multidrug resistance protein 1
DB00622,BE0001032,P08183,P-glycoprotein 1
DB00622,BE0001032,P08183,PGY1
DB00622,BE0001032,P08183,Phospholipid transporter ABCB1
DB00622,BE0001004,Q9Y6L6,Liver-specific organic anion transporter 1
DB00622,BE0001004,Q9Y6L6,LST-1
DB00622,BE0001004,Q9Y6L6,LST1
DB00622,BE0001004,Q9Y6L6,OATP-2
DB00622,BE0001004,Q9Y6L6,OATP-C
DB00622,BE0001004,Q9Y6L6,OATP1B1
DB00622,BE0001004,Q9Y6L6,OATP2
DB00622,BE0001004,Q9Y6L6,OATPC
DB00622,BE0001004,Q9Y6L6,Organic anion transporter SLC21A6
DB00622,BE0001004,Q9Y6L6,SLC21A6
DB00622,BE0001004,Q9Y6L6,SLCO1B1
DB00622,BE0001004,Q9Y6L6,Sodium-independent organic anion-transporting polypeptide 2
DB00622,BE0001004,Q9Y6L6,Solute carrier family 21 member 6
DB00622,BE0000703,O95342,7.6.2.-
DB00622,BE0000703,O95342,ATP-binding cassette sub-family B member 11
DB00622,BE0000703,O95342,BSEP
DB00623,BE0001032,P08183,ATP-binding cassette sub-family B member 1
DB00623,BE0001032,P08183,MDR1
