drugbank_id,ref_id,title,url
DB05521,,FDA Approved Drug Products: Incivek (telaprevir) oral tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/201917s012lbl.pdf
DB05541,,Briviact FDA Approval,http://www.ucb.com/stories-media/press-releases/article/U-S-FDA-approves-UCB-s-new-epilepsy-treatment-BRIVIACT-for-patients-with-partial-onset-seizures
DB05578,,FDA Approved Drug Products: Cyramza (ramucirumab) for intravenous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/125477s042lbl.pdf
DB05597,,Biospace: Valentis ends lead drug development after mid stage study failure,https://www.biospace.com/valentis-inc-ends-lead-drug-development-after-mid-stage-study-failure
DB05619,,"Biospace: Neose Technologies, Inc. Provides Update On NE-180 Program",https://www.biospace.com/article/releases/neose-technologies-inc-provides-update-on-ne-180-program-/
DB05620,,Pharmacokinetic Study of a Single Dose of AVI-4065 in Cerebral Spinal Fluid,https://clinicaltrials.gov/ct2/show/NCT00381433
DB05631,,Link,http://clinicaltrials.gov/show/NCT00320502
DB05646,,US Patent: Serp-1,https://patentimages.storage.googleapis.com/a4/4f/34/f349b378a3f746/US7514405.pdf
DB05646,,Newswire: Viron granted U.S. Patents for Organ Transplant and Arthritis Drug Candidates,https://www.newswire.ca/news-releases/viron-phase-2a-data-published-in-leading-cardiovascular-journal-circulation-cardiovascular-interventions-507194481.html
DB05667,,FDA Approved Drug Products: RECORLEV (levoketoconazole) tablets,https://www.recorlev.com/full-prescribing-information.pdf
DB05667,,"University of Michigan: 2S,4R-Ketoconazole is the Relevant Enantiomer of Ketoconazole for Cortisol Synthesis Inhibition: Steroidogenic P450s Inhibition Involves Multiple Mechanisms",https://strongbridgebio.com/wp-content/uploads/strongbridge-poster-steroidogenic-p450s-inhibition-involves-multiple-mechanisms.pdf
DB05676,,"FDA approvals, Otezla",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205437
DB05676,,Otezla product information,http://www.guildlink.com.au/gc/ws/celgene/pi.cfm?product=cjpaprem
DB05676,,FDA Approved Drug Products: Otezla (apremilast) tablets for oral use,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205437s011lbl.pdf
DB05676,,Medsafe NZ,https://medsafe.govt.nz/profs/Datasheet/o/otezlatab.pdf
DB05676,,"EMA label, Otezla",https://www.ema.europa.eu/en/documents/assessment-report/otezla-epar-public-assessment-report_en.pdf
DB05679,,FDA Approved Drug Products: Stelara (ustekinumab) injection for subcutaneous or intravenous use,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/125261s154,761044s006lbl.pdf"
DB05679,,Janssen Announces FDA Approval of Stelara (ustekinumab) for the Treatment of Adults with Moderately to Severely Active Ulcerative Colitis,https://www.drugs.com/newdrugs/janssen-announces-fda-approval-stelara-ustekinumab-adults-moderately-severely-active-ulcerative-5084.html
DB05679,,Health Canada Approved Drug Products: STELARA (ustekinumab) subcutaneous or intravenous injection,https://www.janssen.com/canada/sites/www_janssen_com_canada/files/prod_files/live/stelara_cpm.pdf
DB05679,,"FDA Approved Drug Products: STELARA (ustekinumab) injection, for subcutaneous or intravenous use (July 2022)",https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761044s010lbl.pdf
DB05679,,"FDA Approved Drug Products: STELARA (ustekinumab) injection, for subcutaneous or intravenous use (March 2023)","https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125261s158,761044s009lbl.pdf"
DB05679,,FDA Approved Drug Products: Wezlana (ustekinumab-auub) injection for subcutaneous or intravenous administration,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761285s000,761331s000lbl.pdf"
DB05679,,"BioSpace: Alvotech and JAMP Pharma Announce Receipt of Marketing Authorization for Jamteki™ (AVT04), the First Biosimilar of Stelara® (ustekinumab)",https://www.biospace.com/article/releases/alvotech-and-jamp-pharma-announce-receipt-of-marketing-authorization-for-jamteki-avt04-the-first-biosimilar-of-stelara-ustekinumab-/?keywords=Health+canada
DB05698,,Link,http://www.cancer.gov/Templates/drugdictionary.aspx?CdrID=486259
DB05716,,EU Clinical Trials Register: A prospective placebo controlled phase II study to evaluate the use of allogeneic fibroblasts for the treatment of skin erosions in recessive dystrophic epidermolysis bulllosa,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-023121-38/GB
DB05723,,Link,http://www.alkermes.com/newsroom/showArticle.aspx?id=407
DB05725,,Biospace: Sosei Inc. Announces Start Of Phase II Trial Of AD 337 In Fibromyalgia Syndrome,https://www.biospace.com/article/releases/sosei-inc-announces-start-of-phase-ii-trial-of-ad-337-in-fibromyalgia-syndrome-/
DB05725,,Fierce Biotech: Sosei Drug Misses Goal in Fibromyalgia Trial,https://www.fiercebiotech.com/biotech/press-release-sosei-drug-misses-goal-fibromyalgia-trial
DB05726,,Sarepta Therapeutics: AVI BioPharma Initiates NEUGENE Antisense Clinical Program in Coronary Artery Bypass Grafting,https://investorrelations.sarepta.com/news-releases/news-release-details/avi-biopharma-initiates-neugene-antisense-clinical-program
DB05726,,Sarepta Therapeutics: AVI BioPharma Reports Third Quarter Financial Results,https://investorrelations.sarepta.com/news-releases/news-release-details/avi-biopharma-reports-third-quarter-financial-results
DB05777,,TOXNET,https://chem.nlm.nih.gov/chemidplus/rn/120313-91-9
DB05777,,Bloodjournal,http://www.bloodjournal.org/content/bloodjournal/80/5/1254.full.pdf?sso-checked=1
DB05812,,FDA Approved Drug Products: YONSA (abiraterone acetate) tablets for oral use (March 2022),https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/210308s003lbl.pdf
DB05812,,FDA Approved Drug Products: ZYTIGA (abiraterone acetate) tablets for oral use (August 2021),https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202379s035lbl.pdf
DB05812,,Health Canada Approved Drug Proucts: AKEEGA (Niraparib and abiraterone acetate) tablets for oral use,https://pdf.hres.ca/dpd_pm/00071216.PDF
DB05812,,Janssen: Abiraterone acetate MSDS,https://www.obaid.info/pdf/MSDS/Z/Zytiga.pdf
DB05812,,EMA Approved Drug Products: ZYTIGA (abiraterone acetate) Oral Tablets,https://www.ema.europa.eu/en/documents/product-information/zytiga-epar-product-information_en.pdf
DB05812,,Health Canada Approved Drug Products: ZYTIGA (Abiraterone) Oral Tablets,https://pdf.hres.ca/dpd_pm/00063577.PDF
DB05812,,"FDA Approved Drug Products: AKEEGA (niraparib and abiraterone acetate) tablets, for oral use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf
DB05851,,Link,http://clinicaltrials.gov/ct2/show/NCT00004890?term=AIDS&lup_s=03%2F06%2F2013&lup_d=30
DB05875,,Link,http://www.abcam.com/Substance-P-protein-ab9608.html
DB05889,,EMA Approved Drug Products: BESPONSA (inotuzumab ozogamicin) Intravenous Injection,https://www.ema.europa.eu/en/documents/product-information/besponsa-epar-product-information_en.pdf
DB05889,,"FDA Approved Drug Products: BESPONSA (inotuzumab ozogamicin) for injection, for intravenous use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761040s003lbl.pdf
DB05941,,CytoDyn: Treatment with CytoDyn's Leronlimab Indicates Significant Trend Toward Immunological Restoration in Severely Ill COVID-19 Patients,https://www.cytodyn.com/newsroom/press-releases/detail/405/treatment-with-cytodyns-leronlimab-indicates-significant
DB05958,,"BMJ: SYN101, a first in class, immune cell targeted TGF-beta inhibitor therapy, selectively blocks immune suppression and drives tumor clearance in vitro and in vivo",https://jitc.bmj.com/content/10/Suppl_2/A1228
DB05990,,MSDS,http://www.selleckchem.com/msds/MSDS_S7660.pdf
DB05990,,FDA Approved Products: Ocaliva (obeticholic acid) oral tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207999s007lbl.pdf
DB05990,,FDA Accepts Intercept’s NDA for OCA for the Treatment of Liver Fibrosis Due to NASH and Grants Priority Review,http://ir.interceptpharma.com/news-releases/news-release-details/fda-accepts-intercepts-nda-oca-treatment-liver-fibrosis-due-nash
DB05990,,"EMA Summary of product characteristics, Ocaliva (obeticholic acid) 5 and 10 mg oral tablets",https://www.ema.europa.eu/en/documents/product-information/ocaliva-epar-product-information_en.pdf
DB05990,,Product Monograph: Ocaliva (obeticholic acid) oral tablets,https://pdf.hres.ca/dpd_pm/00045776.PDF
DB05990,,NIH InXight Drugs: Obeticholic acid,https://drugs.ncats.io/substance/0462Z4S4OZ
DB05990,,"FDA Drug Safety Communication: Due to risk of serious liver injury, FDA restricts use of Ocaliva (obeticholic acid) in primary biliary cholangitis (PBC) patients with advanced cirrhosis",https://www.fda.gov/drugs/drug-safety-and-availability/due-risk-serious-liver-injury-fda-restricts-use-ocaliva-obeticholic-acid-primary-biliary-cholangitis
DB06014,,"FDA Approved Drug Products: EXONDYS 51 (eteplirsen) injection, for intravenous use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/206488s027s028s029lbl.pdf
DB06016,,"FDA Approved Drug Products: VRAYLAR (cariprazine) capsules, for oral use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/204370s006lbl.pdf
DB06016,,Cision PR Newswire: Health Canada Approves VRAYLAR® (cariprazine) for the Treatment of Bipolar l Disorder and Schizophrenia in Adults,https://www.newswire.ca/news-releases/health-canada-approves-vraylar-r-cariprazine-for-the-treatment-of-bipolar-l-disorder-and-schizophrenia-in-adults-867345766.html
DB06016,,Health Canada Approved Drug Products: VRAYLAR (Cariprazine) Oral Capsules (September 2022),https://pdf.hres.ca/dpd_pm/00067467.PDF
DB06045,,FDA Approved Drug Products: DAYBUE (trofinetide) Oral Solution,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217026s000lbl.pdf
DB06045,,FDA News: FDA approves first treatment for Rett Syndrome,https://www.fda.gov/drugs/news-events-human-drugs/fda-approves-first-treatment-rett-syndrome
DB06045,,Acadia Pharmaceuticals: Acadia Pharmaceuticals Announces U.S. FDA Approval of DAYBUE™ (trofinetide) for the Treatment of Rett Syndrome in Adult and Pediatric Patients Two Years of Age and Older,https://acadia.com/media/news-releases/acadia-pharmaceuticals-announces-u-s-fda-approval-of-daybue-trofinetide-for-the-treatment-of-rett-syndrome-in-adult-and-pediatric-patients-two-years-of-age-and-older/
DB06048,,PR Newswire: In a Phase 2 Study PF-04523655 (RTP801I-14) Showed Improved Vision Over Standard of Care in Patients with Diabetic Macular Edema at 12 Months,https://www.prnewswire.com/news-releases/in-a-phase-2-study-pf-04523655-rtp801i-14-showed-improved-vision-over-standard-of-care-in-patients-with-diabetic-macular-edema-at-12-months-118269674.html
DB06056,,Nature: Alcon licenses complement pathway inhibitor for macular degeneration,https://www.nature.com/articles/nrd3063
DB06077,,FDA Approved Drug Products: Caplyta (lumateperone) capsules for oral use,https://www.intracellulartherapies.com/docs/caplyta_pi.pdf
DB06077,,24. The Clinical Development of Lumateperone (ITI-007) for the Treatment of Schizophrenia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5475480/
DB06077,,S44. Lumateperone (ITI-007) for the Treatment of Schizophrenia: Placebo-Controlled Clinical Trials and an Open-Label Safety Switching Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5888500/
DB06077,,FDA Approved Drug Products: Caplyta (lumateperone) capsules for oral use (June 2023),https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/209500s011lbl.pdf
DB06081,,FDA news,https://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm630866.htm
DB06081,,Guide to Pharmacology,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?tab=biology&ligandId=9123
DB06081,,Clinical trials,https://clinicaltrials.gov/ct2/show/NCT03172208
DB06081,,FDA Approved Drug Products: CABLIVI (caplacizumab-yhdp) injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/761112s007lbl.pdf
DB06083,,"FDA Approved Drug Proucts: VTAMA (tapinarof) cream, for topical use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/215272s000lbl.pdf
DB06119,,"FDA Approved Drug Products: XCOPRI (cenobamate tablets), for oral use (November 2019)",https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212839s000lbl.pdf
DB06119,,"FDA Approved Drug Products: XCOPRI (cenobamate tablets), for oral use, CV (April 2024)",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212839s009s010lbl.pdf
DB06127,,Link,http://clinicaltrials.gov/show/NCT00525330
DB06137,,"FDA Approved Drug Products: KLISYRI (tirbanibulin) ointment, for topical use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213189s000lbl.pdf
DB06137,,Drugs.com: Klisyri FDA Approval History,https://www.drugs.com/history/klisyri.html
DB06137,,Cayman Chemical: KX2-391 Safety Data Sheet,https://www.caymanchem.com/msdss/21429m.pdf
DB06145,,article,http://jac.oxfordjournals.org/content/22/Supplement_B/13.abstract
DB06145,,article,https://www.ncbi.nlm.nih.gov/pubmed/9571302
DB06145,,article,http://www.medicinenet.com/spiramycin-oral_capsule/article.htm
DB06145,,product info,https://www.drugs.com/mmx/spiramycin.html
DB06147,,Code of Federal Regulations 216.24: Drug products withdrawn or removed from the market for reasons of safety or effectiveness.,https://www.ecfr.gov/current/title-21/chapter-I/subchapter-C/part-216/subpart-B/section-216.24
DB06150,,Code of Federal Regulations 216.24: Drug products withdrawn or removed from the market for reasons of safety or effectiveness.,https://www.ecfr.gov/current/title-21/chapter-I/subchapter-C/part-216/subpart-B/section-216.24
DB06151,,Dailymed: Acetylcysteine Respiratory Inhalant,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c90fca12-12fb-4cf6-bd6f-83bc0d95df81
DB06151,,"Dailymed: Acetylcysteine Intravenous Injection, Solution",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c35cd2d4-6a28-4ba9-8cca-d6557fe50438
DB06151,,"Health Canada Approved Drug Products: Acetylcysteine USP Solution for Intravenous Injection, Respiratory Inhalation, or Oral Administration",https://pdf.hres.ca/dpd_pm/00057334.PDF
DB06151,,FDA Approved Drug Products: Cetylev (Acetylcysteine) Oral Effervescent Tablets for Solution,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207916s003lbl.pdf
DB06151,,FDA Approved Drug Products: Mucomyst (Acetylcysteine) Oral and Respiratory Solution (Discontinued),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013601
DB06152,,"PubChem, Nylidrin",https://pubchem.ncbi.nlm.nih.gov/compound/nylidrin
DB06152,,Nylidrin (Oral),https://www.drugs.com/cons/nylidrin.html
DB06152,,Nylidrin - Oral,https://myhealth.alberta.ca/Health/medications/Pages/conditions.aspx?hwid=fdb0207
DB06152,,Nylidrin,https://reference.medscape.com/drug/nylidrin-342462#10
DB06152,,Drug monograph,http://www.druginfosys.com/drug.aspx?drugcode=2016&type=1
DB06152,,ToxNet Nylidrin,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+3137
DB06152,,Central cardiovascular effects of nylidrin (buphenine),https://www.sciencedirect.com/science/article/pii/0014299980903362
DB06152,,"Buphenine, MIMS",http://www.mims.com/india/drug/info/buphenine?type=full&mtype=generic
DB06152,,Central cardiovascular effects of nylidrin (buphenine).,https://www.ncbi.nlm.nih.gov/m/pubmed/6105964/
DB06152,,Nylidrin,http://decs.bvs.br/cgi-bin/wxis1660.exe/decsserver/?IsisScript=../cgi-bin/decsserver/decsserver.xis&task=exact_term&previous_page=homepage&interface_language=i&search_language=i&search_exp=nylidrin
DB06152,,Beta-Adrenergic Agonists,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4034018/
DB06152,,Local and systemic hemodynamic effects of nylidrin,https://ascpt.onlinelibrary.wiley.com/doi/10.1002/cpt196455569
DB06152,,Nylidrin Hydrochloride,https://drugs.ncats.io/ginas/app/substance/EC69E3PW7E
DB06152,,Specific blockade of spasmogens by β‐receptor stimulation with nylidrin and isoprenaline,https://www.researchgate.net/publication/18774229_Specific_blockade_of_spasmogens_by_b-receptor_stimulation_with_nylidrin_and_isoprenaline
DB06152,,NyIidrin HCL: A BETA-SYMPATHETIC STIMULANT IN THE MANAGEMENT OF HAEMORRHAGIC SHOCK,https://pdfs.semanticscholar.org/1a78/f56fd773ac5e0c0a624812090e41ca12a7cd.pdf
DB06153,,Paladin Labs - Product Monograph: SANDOMIGRAN (Pizotifen hydrogen malate 0.5 mg and 1 mg tablets),http://www.paladin-labs.com/our_products/Sandomigran_en.pdf
DB06154,,Pentaerythritol tetranitrate,https://pubchem.ncbi.nlm.nih.gov/compound/pentaerythritol_tetranitrate
DB06154,,CheBi - Pentaerythritol,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=25879
DB06154,,PETN,https://www.britannica.com/science/PETN
DB06154,,OSHA document,https://www.osha.gov/dts/chemicalsampling/data/CH_260110.html
DB06154,,Pentaerythritol tetra nitrate,https://www.drugs.com/international/pentaerythritol-tetranitrate.html
DB06154,,Determination of Pentaerythritol Tetranitrate in Pharmaceuticals by High Performance Liquid Chromatography,https://www.tandfonline.com/doi/abs/10.1080/01483918808076749
DB06154,,Pentaerythrityl tetranitrate (PETN): a better nitrate?,https://academic.oup.com/eurheartj/advance-article/doi/10.1093/eurheartj/eht403/3056872
DB06154,,Pentaerythritol tetranitrate,http://www.genome.jp/dbget-bin/www_bget?dr:D01721
DB06154,,Pentaerythritol tetranitrate,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+6313
DB06154,,Medscape- Pentaerythritol tetra nitrate,https://reference.medscape.com/drug/duotrate-pentylan-pentaerythritol-tetranitrate-342279#10
DB06154,,Characterization of the Antioxidant Properties of Pentaerithrityl Tetranitrate (PETN)-Induction of the Intrinsic Antioxidative System Heme Oxygenase-1 (HO-1),http://www.springerprotocols.com/Abstract/doi/10.1007/978-1-60761-411-1_22?verPrint=print
DB06154,,Pentaerythritol tetranitrate,http://www.t3db.ca/toxins/T3D0265
DB06154,,Pentaerythritoltetranitrate (PETN) EPA document,https://cfpub.epa.gov/ncea/pprtv/documents/PentaerythritoltetranitratePETN.pdf
DB06154,,PENTAERYTHRITE TETRANITRATE,http://nj.gov/health/eoh/rtkweb/documents/fs/1474.pdf
DB06154,,Pentaerithrityl tetranitrate improves angiotensin II induced vascular dysfunction via induction of heme oxygenase-1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3080599/
DB06168,,FDA Approved Drug Products: Ilaris (canakinumab) injection for subcutaneous administration (August 2023),https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125319s107lbl.pdf
DB06168,,Health Canada Product Monograph: Ilaris (canakinumab) solution for subcutaneous injection,https://pdf.hres.ca/dpd_pm/00068195.PDF
DB06176,,FDA Approved Drug Products: ISTODAX (romidepsin) injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022393s017lbl.pdf
DB06186,,FDA Approved Drug Products: Yervoy (ipilimumab) for intravenous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125377s121lbl.pdf
DB06186,,BC Cancer Agency: Yervoy Monograph,http://www.bccancer.bc.ca/drug-database-site/Drug%20Index/Ipilimumab_monograph.pdf
DB06186,,FDA Approved Drug Products: Yervoy (ipilimumab) for intravenous injection (May 2022),https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/125377s122lbl.pdf
DB06196,,FDA Approved Drug Products: FIRAZYR (icatibant) injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/022150s012s013lbl.pdf
DB06196,,"FDA Approved Drug Products:FIRAZYR (icatibant) Injection, for subcutaneous use (Jan 2024)",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022150s016lbl.pdf
DB06196,,FDA Approves Shire's FIRAZYR® (icatibant injection) for Acute Attacks of Hereditary Angioedema (HAE),https://www.fiercepharma.com/pharma/fda-approves-shire-s-firazyr%C2%AE-icatibant-injection-for-acute-attacks-of-hereditary-angioedema
DB06196,,Shire Receives European Approval for Label Extension of FIRAZYR® (icatibant injection) for the Symptomatic Treatment of Acute HAE Attacks in Paediatric Patients,https://www.globenewswire.com/news-release/2017/10/26/1153776/0/en/Shire-Receives-European-Approval-for-Label-Extension-of-FIRAZYR-icatibant-injection-for-the-Symptomatic-Treatment-of-Acute-HAE-Attacks-in-Paediatric-Patients.html
DB06202,,Link,http://www.lasofoxifene.com/
DB06202,,Fablyn development history,http://www.drugdevelopment-technology.com/projects/lasofoxifene/
DB06202,,FDA Reproductive Health Drugs Advisory Committee Briefing Document,https://www.fda.gov/ohrms/dockets/ac/08/briefing/2008-4381b1-02-Pfizer.pdf
DB06202,,EMA Summary of product characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000977/WC500020092.pdf
DB06204,,FDA Approved Drug Products: NUCYNTA (tapentadol) tablets for oral use C-II Initial U.S. (July 2023),https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/022304s024lbl.pdf
DB06204,,Johnson & Johnson: NUCYNTA® ER (Tapentadol Extended-Release Tablets) Receives FDA Approval For The Management Of Moderate To Severe Chronic Pain,https://www.jnj.com/media-center/press-releases/nucynta-er-tapentadol-extended-release-tablets-receives-fda-approval-for-the-management-of-moderate-to-severe-chronic-pain
DB06204,,FDA Approved Drug Products: NUCYNTA ER (tapentadol) extended-release tablets for oral use C-II (March 2021),https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/200533s023lbl.pdf
DB06204,,FDA Approved Drug Products: NUCYNTA (tapentadol) oral solution C-II (July 2023),https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/203794s010lbl.pdf
DB06204,,Cayman Chemical: Tapentadol (hydrochloride) MSDS,https://cdn.caymanchem.com/cdn/msds/18660m.pdf
DB06204,,FDA Approved Drug Products: NUCYNTA® (tapentadol) oral solution C-II,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/203794s011lbl.pdf
DB06205,,FDA Approved Drug Products: Vitrase Hyaluronidase Injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/021640s025lbl.pdf
DB06206,,FDA Approved Products: Bridion (sugammadex) for intravenous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022225s008lbl.pdf
DB06207,,FDA Approved Drug Products: RAPAFLO (silodosin) Capsule for oral use,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/022206s012lbl.pdf
DB06207,,Biosynth Carbosynth: Silodosin Safety Data Sheet,https://static.cymitquimica.com/products/3D/pdf/sds-FS27830.pdf
DB06207,,Selleck Chemicals: Silodosin Safety Data Sheet,https://www.selleckchem.com/msds/MSDS_S1613.pdf
DB06215,,Feraheme Product Info,http://www.feraheme.com
DB06215,,FDA Orders Stricter Warnings for Ferumoxytol (Feraheme ),https://www.medscape.com/viewarticle/842309
DB06215,,EMA label,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Public_assessment_report/human/002215/WC500129751.pdf
DB06215,,Ferumoxytol,https://link.springer.com/article/10.2165%2F11209880-000000000-00000
DB06215,,Ferumoxytol pubChem,https://pubchem.ncbi.nlm.nih.gov/compound/49868115#section=Top
DB06215,,Plasma Pharmacokinetics of Two Consecutive Doses of Ferumoxytol in Healthy Subjects,https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1038/clpt.2010.80
DB06215,,Comparative analysis of ferumoxytol and gadoteridol enhancement using T1- and T2-weighted MRI in neuroimaging,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3412424/
DB06215,,"Ferumoxytol, Davisplus",https://davisplus.fadavis.com/3976/meddeck/pdf/ferumoxytol.pdf
DB06215,,Ferumoxytol-Enhanced Magnetic Resonance Imaging in Late-Stage CKD,https://www.researchgate.net/publication/290788673_Ferumoxytol-Enhanced_Magnetic_Resonance_Imaging_in_Late-Stage_CKD
DB06215,,Feraheme-ferumoxytol,https://www.centerwatch.com/drug-information/fda-approved-drugs/drug/1035/feraheme-ferumoxytol
DB06215,,Cardiovascular magnetic resonance T2* for tissue iron assessment in the heart,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4213428/
DB06215,,"T1 and T2 images, Radiology Masterclass",https://www.radiologymasterclass.co.uk/tutorials/mri/t1_and_t2_images
DB06215,,Feraheme PDR,http://www.pdr.net/drug-summary/Feraheme-ferumoxytol-1201
DB06217,,European Medicines Agency Summary of product characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001215/WC500097154.pdf
DB06218,,European Directorate for the Quality of Medicines & HealthCare: Lacosamide MSDS,https://sds.edqm.eu/pdf/SDS/EDQM_201700391_1.0_SDS_EN.pdf
DB06218,,FDA Approved Drug Products: VIMPAT (lacosamide) intravenous injection or oral solution or tablets (October 2023),"https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/022253s057,022254s047,022255s039lbl.pdf"
DB06218,,"FDA Approved Drug Products: MOTPOLY XR (lacosamide) extended-release capsules, for oral use, CV (May 2023)",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216185s000lbl.pdf
DB06218,,EMA Approved Drug Products: Vimpat (lacosamide) Oral Tablets,https://www.ema.europa.eu/en/documents/product-information/vimpat-epar-product-information_en.pdf
DB06218,,Health Canada Approved Drug Products: VIMPAT (lacosamide) Oral Tablets or Intavenous Injection,https://pdf.hres.ca/dpd_pm/00068756.PDF
DB06219,,"FDA Approved Drug Products: DALVANCE (dalbavancin) for injection, for intravenous use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021883s010lbl.pdf
DB06224,,Link,http://www.isispharm.com/product_pipeline.html
DB06228,,"FDA Approved Products: XARELTO (rivaroxaban) tablets or suspension, for oral use","https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/022406s039,202439s038lbl.pdf"
DB06228,,FDA Approved Drug Products: Xarelto (rivaroxaban) tablets/suspension for oral administration (February 2023),https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/022406s041lbl.pdf
DB06230,,European Medicines Agency (EMA) Summary of product characteristics: Selincro (nalmefene) oral tablets,https://www.ema.europa.eu/en/documents/product-information/selincro-epar-product-information_en.pdf
DB06230,,"DailyMed Label: NALMEFENE HYDROCHLORIDE injection, solution for intravenous, intramuscular, or subcutaneous use",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3abfbffc-9e52-4fc6-ae92-6e0a97f4afe7
DB06230,,EMA Assessment Report: Selincro (nalmafene) oral tablets,https://www.ema.europa.eu/en/documents/assessment-report/selincro-epar-public-assessment-report_en.pdf
DB06230,,Australian Public Assessment Report: Nalmefene (as hydrochloride dihydrate),https://www.tga.gov.au/sites/default/files/auspar-nalmefene-as-hydrochloride-dihydrate-160809.pdf
DB06230,,FDA Approved Drug Products: OPVEE (nalmefene) nasal spray,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217470Orig1s000.pdf
DB06234,,FDA Approved Drug Products: Livtencity (maribavir) tablets for oral use,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215596lbl.pdf
DB06234,,FDA News Release: FDA Approves First Treatment for Common Type of Post-Transplant Infection that is Resistant to Other Drugs,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-common-type-post-transplant-infection-resistant-other-drugs
DB06234,,Health Canada Approved Drug Products: LIVTENCITY (maribavir) Oral Tablets,https://pdf.hres.ca/dpd_pm/00067349.PDF
DB06234,,EMA Approved Drug Products: LIVTENCITY (maribavir) Oral Tablets,https://www.ema.europa.eu/en/documents/product-information/livtencity-epar-product-information_en.pdf
